payments.Amount_in_USD,payments.Transaction_ID,users.devtodev_ID,payments.Date,users.Install_date
2.482514,GPA.3374-2231-8671-20343,115653,1.5985E+12,1.5985E+12
5.1095133,GPA.3318-4850-0547-58320,115653,1.5985E+12,1.5985E+12
5.1095133,GPA.3326-7241-5779-83801,115653,1.5985E+12,1.5985E+12
5.1095133,GPA.3350-9288-4017-90534,115653,1.5985E+12,1.5985E+12
5.1095133,GPA.3315-6066-3949-60190,115653,1.5985E+12,1.5985E+12
5.1095133,GPA.3329-6964-3792-45959,115653,1.59851E+12,1.5985E+12
5.1095133,GPA.3379-8560-5029-38678,115653,1.59851E+12,1.5985E+12
5.1095133,GPA.3378-1720-7133-55930,115653,1.59851E+12,1.5985E+12
5.1095133,GPA.3338-2271-8851-43135,115653,1.59851E+12,1.5985E+12
2.482514,GPA.3333-6234-3216-58514,115653,1.59851E+12,1.5985E+12
5.1095133,GPA.3344-9958-0933-95381,115653,1.59851E+12,1.5985E+12
5.1095133,GPA.3366-2062-7391-51563,115653,1.59851E+12,1.5985E+12
5.1095133,GPA.3356-1602-2114-93024,115653,1.59851E+12,1.5985E+12
17.99,GPA.3301-1302-2991-47956,90051,1.59738E+12,1.59738E+12
3.99,GPA.3309-5056-4778-34172,105108,1.59779E+12,1.59779E+12
3.99,GPA.3359-9636-2604-26902,105149,1.5978E+12,1.5978E+12
17.99,GPA.3353-5917-9147-73157,105149,1.59781E+12,1.5978E+12
3.99,GPA.3368-1732-6811-12315,110997,1.5983E+12,1.59829E+12
5.0918164,GPA.3339-9861-1599-47950,111125,1.59832E+12,1.59832E+12
19.981497,GPA.3378-1881-1331-15097,30275,1.59634E+12,1.59634E+12
19.99,GPA.3306-3232-8456-55507,35149,1.5965E+12,1.5965E+12
17.99,GPA.3392-1148-8775-94309,35149,1.5965E+12,1.5965E+12
34.99,GPA.3366-9202-0189-85878,35149,1.59651E+12,1.5965E+12
17.99,GPA.3394-9335-0851-86420,35149,1.59651E+12,1.5965E+12
